0	916
0	857
0	771
0	826
0	663
0	595
0	666
0	774
1	765
1	800
1	732
1	5
1	529
1	609
1	637
1	847
1	713
1	528
2	709
2	742
2	965
2	879
2	577
2	640
2	673
2	772
2	421
2	748
3	901
3	766
3	994
3	829
3	783
3	562
3	92
3	940
3	43
3	939
4	920
4	822
4	573
4	715
4	527
4	641
4	279
4	758
4	866
4	877
5	915
5	961
5	629
5	762
5	701
5	566
5	678
6	992
6	810
6	598
6	680
6	962
6	884
6	227
6	846
6	755
7	187
8	12
8	9
8	584
9	13
9	629
10	12
10	373
10	570
10	603
11	13
12	434
14	19
14	15
14	24
15	20
15	17
15	396
16	19
16	540
17	20
17	18
17	24
17	652
18	20
18	23
18	22
18	19
19	21
19	26
19	780
19	916
20	565
21	27
21	24
21	243
21	642
22	25
22	26
22	27
23	27
23	489
24	27
24	25
24	550
24	713
25	27
25	197
26	27
27	913
27	537
28	53
29	31
29	30
29	32
29	34
31	214
31	94
31	790
32	548
33	39
35	38
35	163
36	152
36	590
37	368
37	41
37	990
38	128
38	40
38	337
38	985
38	638
38	690
38	812
39	41
39	826
41	693
42	48
42	255
42	603
43	46
43	676
44	140
45	363
45	498
46	47
47	374
47	392
47	853
47	646
47	830
48	414
49	54
49	942
50	56
50	323
50	873
50	883
51	52
51	930
52	54
53	54
54	358
54	193
54	758
55	63
55	849
56	60
57	62
57	828
58	60
58	59
59	472
59	650
60	212
60	382
60	587
61	145
61	62
61	612
63	69
64	235
64	69
64	346
65	69
66	69
66	910
66	617
67	223
67	303
68	151
68	548
69	709
70	76
71	75
71	76
71	328
72	217
72	728
72	957
73	74
74	387
74	615
75	175
75	931
77	80
77	83
78	83
79	172
81	83
81	703
82	300
82	272
82	957
82	870
83	432
84	89
84	88
85	496
86	87
87	398
87	342
87	371
88	350
88	892
89	471
89	131
89	377
90	191
90	433
90	518
91	95
91	634
92	94
92	95
93	97
93	96
93	576
93	540
93	714
94	362
94	756
95	428
95	849
96	118
97	315
97	367
98	100
99	100
100	699
100	534
101	104
102	104
102	103
103	914
104	577
105	157
105	111
105	424
105	833
106	385
106	110
106	135
106	764
106	703
107	358
107	947
108	111
109	284
109	924
110	942
111	180
112	115
112	721
113	116
113	117
114	237
114	830
115	175
115	645
116	271
116	129
116	930
117	917
117	645
117	763
119	158
120	361
120	125
121	313
122	123
122	160
123	259
123	994
124	179
124	289
125	963
126	131
126	527
127	131
128	195
130	366
131	132
131	181
131	975
132	574
133	137
134	138
134	137
134	594
134	747
134	754
135	895
135	928
136	414
136	991
137	139
137	965
138	477
138	441
139	582
140	142
140	143
140	332
140	945
141	186
141	142
141	886
141	596
142	144
142	145
142	911
145	972
146	281
147	160
147	150
147	591
147	744
147	991
148	150
148	182
148	822
149	152
149	151
149	153
149	287
149	865
150	299
152	153
152	943
153	789
154	158
155	250
155	156
156	158
157	878
158	276
158	585
159	191
159	308
159	873
160	790
161	304
161	165
162	164
163	164
163	166
164	167
164	714
165	724
165	631
166	997
168	171
168	589
168	562
168	626
169	174
169	170
169	171
169	965
170	173
171	172
172	207
172	648
173	415
173	602
174	381
175	178
175	533
176	180
176	605
176	915
177	260
177	998
178	181
179	181
179	899
181	290
181	672
182	183
182	186
182	447
182	906
183	590
183	593
184	185
184	924
185	187
185	683
186	829
186	850
187	188
188	762
189	194
190	192
191	250
191	192
191	195
191	813
192	202
193	194
196	197
196	202
196	198
196	714
197	202
197	198
198	202
198	549
199	201
199	200
200	201
203	208
203	730
203	801
204	209
204	205
204	206
204	532
205	572
206	909
207	209
207	777
207	910
210	288
210	212
210	839
211	215
212	215
212	236
213	216
214	216
215	329
216	691
217	219
217	440
218	220
218	221
218	223
218	840
219	352
219	651
219	776
222	223
222	960
223	877
224	227
224	228
225	226
226	227
226	672
226	563
226	731
227	359
228	750
229	321
229	566
230	393
230	782
231	232
232	237
233	271
233	237
233	754
234	235
234	568
238	244
239	240
239	241
239	605
240	243
240	698
241	244
241	361
241	636
241	786
242	244
242	694
242	926
244	791
245	251
245	248
245	341
246	249
246	827
247	251
249	250
249	635
249	687
250	410
250	376
252	257
252	944
253	302
253	644
254	272
254	797
254	661
254	778
255	256
255	973
256	258
256	748
257	523
257	630
258	926
259	263
259	471
260	327
260	338
260	898
261	265
262	377
262	928
263	468
263	264
264	463
264	474
265	337
265	573
266	267
266	268
266	270
267	269
268	269
269	370
269	871
269	781
270	767
271	416
271	571
271	901
273	279
273	275
274	499
274	278
276	277
276	279
280	286
281	285
281	283
281	804
282	286
282	824
283	286
283	925
284	285
284	550
284	592
285	286
285	421
286	514
287	298
287	867
288	291
288	293
288	529
289	893
290	610
291	786
291	963
292	466
292	803
293	698
294	354
295	299
296	420
296	626
297	299
297	889
297	781
298	859
298	833
298	896
300	406
301	503
301	450
301	809
301	608
302	303
302	887
302	597
303	304
303	305
303	715
304	307
306	387
306	768
307	333
308	952
309	315
309	314
310	313
310	311
312	314
312	547
312	535
313	351
313	759
314	481
315	821
315	591
316	321
317	323
317	321
317	384
317	565
318	319
318	558
319	320
319	413
320	726
320	855
320	691
321	322
322	330
322	705
324	331
324	327
324	815
325	328
325	331
325	727
326	396
326	868
327	588
327	863
327	770
330	707
330	997
332	334
332	847
335	339
335	502
336	338
336	751
337	339
337	945
338	895
339	774
339	871
340	342
341	345
341	648
341	526
342	343
342	892
342	623
344	378
344	556
344	554
345	347
345	473
346	504
348	350
348	799
349	351
349	354
349	971
350	355
351	360
351	454
351	939
352	353
352	697
353	574
355	773
355	998
356	360
357	363
358	362
358	430
359	452
359	843
360	904
361	363
362	874
363	410
364	365
365	413
365	369
365	448
365	669
365	855
366	369
366	466
368	369
368	969
368	819
369	444
372	373
372	378
372	446
374	379
374	667
375	379
375	717
376	932
377	846
378	379
379	881
380	384
381	383
381	927
382	387
383	385
383	813
384	386
385	387
385	655
385	591
386	620
387	449
388	392
388	512
388	583
389	394
389	809
390	392
390	443
390	490
391	396
391	835
393	470
393	395
393	843
394	396
394	600
395	477
396	511
397	402
397	897
397	529
397	885
398	400
398	658
398	697
399	405
399	401
400	401
400	405
400	808
402	404
402	403
402	677
402	806
404	405
404	845
406	441
406	408
407	411
409	411
409	806
409	678
410	411
410	813
411	412
411	791
413	864
415	543
416	423
416	419
416	927
417	422
417	418
419	460
420	771
421	422
421	902
422	909
423	475
425	429
425	426
426	671
427	430
427	723
428	429
428	431
431	988
431	717
432	683
434	439
434	521
435	442
435	545
436	438
436	632
436	825
437	442
438	439
438	442
438	740
442	725
443	783
444	452
445	450
445	946
445	948
445	661
446	539
450	495
451	452
451	675
452	617
452	609
453	460
453	457
454	462
455	457
455	456
455	851
456	821
457	461
458	463
459	460
459	577
461	621
464	505
464	695
464	673
465	470
465	519
465	768
467	474
467	680
468	469
468	851
469	471
469	470
469	919
471	658
472	914
475	479
475	484
476	478
476	483
477	479
477	485
477	491
478	482
478	480
480	482
480	667
483	801
485	694
485	996
485	637
486	489
486	695
487	492
488	490
488	489
488	542
489	494
489	983
490	493
491	497
491	579
492	498
492	872
494	496
495	817
499	514
499	908
500	502
500	503
500	976
501	505
505	512
506	509
507	515
507	520
508	518
508	510
508	635
509	512
511	585
511	674
512	515
512	876
512	924
513	518
513	516
517	518
517	735
518	907
519	677
521	831
521	757
521	842
521	627
521	908
521	722
522	616
522	929
522	890
522	939
522	987
522	637
523	778
523	833
523	679
523	710
523	820
523	929
523	538
524	969
524	962
524	874
524	899
524	852
524	950
524	640
524	528
524	886
525	750
525	914
525	555
525	657
525	783
525	837
525	574
525	958
525	813
525	653
525	865
526	757
526	848
526	572
526	879
526	699
526	889
527	711
527	931
527	928
527	844
527	753
527	773
527	669
528	978
528	542
528	657
528	818
528	604
528	995
528	858
528	869
529	739
529	930
529	983
529	681
529	699
529	772
529	809
530	662
530	814
530	755
530	587
530	837
530	896
530	673
530	883
531	690
531	547
531	902
531	746
531	799
531	881
531	905
531	987
531	978
532	815
532	767
532	933
532	912
532	846
532	692
532	564
532	724
533	982
533	596
533	870
533	955
533	953
533	626
533	863
533	609
533	978
533	601
533	972
533	983
533	888
533	894
533	970
533	575
533	875
534	642
534	556
534	709
534	596
535	816
535	616
535	603
535	949
535	538
535	771
535	934
535	932
536	623
536	964
536	778
536	977
536	986
537	918
537	723
537	710
537	765
537	781
537	802
537	744
538	650
538	677
538	897
538	696
538	641
538	990
538	614
538	662
538	839
539	955
539	878
539	951
539	699
539	682
539	704
539	748
539	587
540	884
540	709
540	941
540	648
540	602
540	753
540	956
540	943
541	818
541	828
