0	936
0	814
0	808
0	767
0	841
0	620
0	251
0	625
0	707
0	575
1	885
1	590
1	895
1	615
1	694
1	194
1	189
1	191
1	463
1	713
2	991
2	560
2	738
2	688
2	181
2	581
2	910
2	81
2	711
2	83
3	552
3	741
3	633
3	621
3	618
3	876
3	590
3	772
3	414
4	996
4	572
4	782
4	635
4	739
4	559
4	921
4	555
4	60
4	354
4	109
4	746
4	73
4	502
4	491
4	500
5	886
5	670
5	126
5	128
5	242
5	316
5	122
6	757
6	197
6	200
6	254
6	870
6	644
6	661
6	397
6	208
6	656
7	87
7	85
7	50
7	55
7	53
7	52
7	49
7	235
7	478
7	225
7	486
7	963
7	930
7	736
8	51
8	89
8	90
8	10
9	10
9	90
9	11
9	88
9	86
9	54
9	95
9	303
9	307
9	51
9	114
9	118
10	90
10	11
10	86
10	89
10	54
10	88
10	51
10	94
10	112
10	526
11	86
11	90
11	89
11	51
11	54
11	88
11	112
11	307
11	69
11	114
12	490
12	234
12	487
12	484
13	84
13	52
13	85
13	235
14	16
14	405
14	407
14	924
14	618
15	660
15	697
15	508
15	366
15	914
15	996
15	369
16	407
16	405
16	766
16	737
17	42
17	245
17	601
17	830
18	351
18	803
18	557
18	903
19	411
19	442
19	327
19	91
20	409
20	439
20	341
20	435
20	338
20	337
20	340
20	489
20	247
21	121
21	922
22	185
22	186
22	510
22	474
23	244
23	242
23	238
23	139
23	210
23	126
23	315
23	122
24	187
24	241
24	350
24	567
25	292
25	289
26	239
26	184
26	182
26	143
27	861
27	733
27	619
27	649
27	683
28	32
28	425
28	428
28	427
28	430
28	29
28	33
28	282
28	280
28	457
29	34
29	33
29	427
29	423
29	431
29	428
29	30
29	284
29	429
30	31
30	427
30	33
30	428
30	174
30	285
30	423
30	691
30	284
31	423
31	425
31	431
31	34
31	33
31	284
31	429
31	285
31	280
32	423
32	431
32	426
32	430
32	428
32	425
32	280
32	282
32	329
33	426
33	432
33	424
33	425
33	430
33	428
34	432
34	430
34	429
34	424
34	281
34	675
34	979
34	874
35	38
35	440
35	57
35	532
35	151
36	334
36	39
36	394
36	764
37	389
37	392
37	388
37	823
37	64
38	57
38	440
38	322
38	193
39	334
39	394
39	735
40	41
40	339
40	335
40	554
41	335
41	339
41	714
42	601
42	245
42	134
43	48
43	294
43	105
43	46
43	106
43	109
43	385
43	384
43	108
43	60
43	782
44	111
44	47
44	477
45	268
45	272
45	267
45	923
45	992
45	277
45	96
45	624
46	105
46	106
46	109
46	108
46	48
46	294
46	299
46	491
46	60
46	635
47	111
48	299
48	105
48	294
48	106
48	109
48	108
48	494
48	588
49	53
49	52
49	85
49	55
49	87
49	84
49	486
49	488
49	483
49	50
49	736
49	596
49	554
50	55
50	87
50	52
50	85
50	53
50	492
50	554
50	707
50	865
50	736
50	235
50	714
51	54
51	89
51	88
51	114
51	118
51	323
51	90
51	86
52	85
52	55
52	53
52	87
52	865
52	483
52	995
52	401
52	806
52	226
53	85
53	87
53	230
53	483
53	485
53	714
53	894
53	736
53	236
53	224
54	88
54	89
54	303
54	86
54	114
54	95
54	449
54	388
55	85
55	84
55	87
55	232
55	865
55	230
55	486
55	821
55	596
55	714
56	293
56	172
56	505
56	476
56	475
56	729
57	440
57	348
57	718
58	893
58	537
58	630
58	814
59	289
59	292
59	437
59	525
59	245
60	491
60	354
60	511
60	494
60	500
60	572
60	635
60	780
60	861
60	921
60	739
60	976
60	555
60	838
60	845
61	62
61	82
61	79
61	255
61	353
61	493
61	257
61	468
61	465
62	353
62	496
62	82
62	257
62	253
62	510
62	493
62	466
62	445
62	472
63	66
63	93
63	321
63	64
63	537
63	539
63	319
63	522
63	718
63	151
64	66
64	522
64	532
64	91
64	151
64	519
64	984
64	630
65	69
65	94
65	147
65	97
65	307
65	518
65	114
65	112
65	118
65	95
66	537
66	519
66	91
66	161
66	532
66	515
66	347
66	823
67	521
67	414
67	418
67	535
67	543
67	530
67	92
67	421
67	520
67	325
67	529
67	667
67	307
67	831
68	152
68	542
68	306
68	528
68	165
68	523
68	593
68	919
68	116
68	536
68	909
68	764
68	278
68	735
68	654
68	778
68	848
68	666
68	308
69	94
69	97
69	95
69	518
69	413
69	526
69	524
69	113
70	349
70	935
70	903
70	557
70	390
70	556
70	905
70	819
70	759
70	192
70	351
70	367
71	459
71	368
71	73
71	75
71	795
71	546
71	178
71	634
71	454
71	966
71	763
72	455
72	456
72	373
72	131
72	703
72	616
72	369
72	656
72	266
72	269
72	129
72	747
72	372
72	954
72	167
73	454
73	459
73	795
73	634
73	368
73	546
73	75
73	839
73	998
73	697
73	682
74	460
74	573
74	904
74	223
74	219
74	218
74	746
75	902
75	795
75	178
75	925
75	634
75	459
75	658
75	784
75	454
75	368
76	457
76	969
76	137
76	464
76	670
76	210
76	124
76	122
76	886
76	371
76	238
76	448
76	315
76	447
76	450
76	313
76	452
76	374
76	303
76	317
76	113
76	139
76	851
76	712
76	694
76	650
76	277
76	961
76	286
76	283
76	624
76	856
76	920
77	82
77	258
77	253
77	252
77	80
77	353
77	496
77	255
77	466
77	453
78	170
78	467
78	470
79	82
79	258
79	80
79	510
79	353
79	252
79	253
79	474
79	314
80	258
80	82
80	498
80	257
80	290
80	353
80	466
80	451
81	83
81	357
81	155
81	578
81	549
81	673
82	257
82	255
82	466
82	443
82	252
83	673
83	688
83	560
83	549
83	910
84	422
85	87
85	230
85	483
85	232
85	420
85	714
85	554
86	89
86	88
86	90
86	113
86	114
86	118
86	303
87	225
87	232
87	485
87	492
87	596
87	729
87	482
88	90
88	89
88	113
88	323
88	307
88	97
89	90
89	307
89	118
89	413
89	448
90	541
90	114
90	303
90	112
91	319
91	161
91	519
91	321
91	93
91	515
91	551
92	530
92	520
92	543
92	521
92	535
92	421
92	529
92	418
92	414
92	325
92	744
92	774
92	697
92	885
93	522
93	537
93	322
93	519
93	532
93	718
93	347
93	319
94	97
94	147
94	112
94	541
94	118
94	518
94	114
95	97
95	518
95	303
95	114
95	307
95	113
96	540
96	422
96	408
96	415
96	814
96	647
96	630
96	595
96	908
96	347
96	885
96	825
96	895
96	984
96	840
97	323
97	524
97	112
97	114
97	118
98	99
98	268
99	272
100	104
100	101
100	103
100	944
101	103
101	104
101	487
102	269
102	270
103	104
103	628
104	489
105	299
105	108
105	109
105	294
105	106
105	491
105	966
105	921
106	299
106	109
106	108
106	294
106	383
106	783
106	996
107	300
107	297
107	301
107	296
107	145
108	109
108	294
108	299
108	494
108	220
108	739
109	299
109	294
109	611
109	491
110	576
110	943
110	159
110	915
110	378
112	303
112	307
112	113
112	518
112	114
112	524
112	147
112	541
112	118
112	374
112	916
112	277
112	786
112	457
112	855
112	721
112	824
113	307
113	518
113	541
113	413
113	118
113	147
113	526
113	114
113	303
113	132
113	464
113	374
113	389
113	137
113	851
113	457
113	754
114	118
114	303
114	307
114	526
114	413
114	524
114	147
114	374
114	457
114	897
114	371
115	309
115	305
115	302
115	285
116	117
116	308
116	304
116	523
116	536
116	528
116	166
116	542
116	152
116	533
116	306
116	848
116	909
116	588
116	654
116	666
