12	[88, 448, 707, 641, 907, 679]
19	[135, 136, 148, 612, 806, 569, 437, 436, 60, 963, 465, 709, 461, 932, 779, 660, 928, 829, 935, 955, 355, 993, 558, 467, 574, 651, 609, 466, 892]
20	[142, 144, 656, 977, 548, 799, 583, 947, 194, 865, 975]
25	[175, 178, 285, 360, 361, 363, 364, 527, 531, 419, 874, 722, 515, 537, 420, 472, 513, 512, 510, 417, 535, 944, 422, 613, 966, 563, 705, 810, 592, 788, 997, 620, 561, 664, 940, 39, 736, 552, 952, 897, 965, 35, 766, 166, 669, 38, 163, 36, 862, 617, 933, 756, 986, 2, 164, 653, 629, 6, 630, 626, 752, 690, 665, 713, 167, 971, 916, 818, 761, 40, 165, 161, 606, 728, 699, 41, 838, 623, 383, 910, 855]
31	[217, 218, 221, 663, 334, 329, 659, 4, 789, 929, 894, 224, 227, 229, 230, 372, 373, 374, 918, 688, 220, 168, 284, 64, 359, 767, 280, 314, 171, 262, 68, 286, 177, 403, 288, 300, 309, 67, 223, 259, 100, 211, 311, 365, 591, 731, 152, 291, 265, 150, 260]
34	[240, 242, 244, 98, 99, 102, 103, 399, 400, 404, 405, 406, 212, 213, 214, 65, 706, 885, 784, 692, 648, 859, 737, 992, 127, 147]
41	[287, 289, 290, 292, 293, 261, 264, 61, 59, 294, 20, 958, 92, 93, 816, 982, 193, 624, 790, 339, 273, 276, 278, 279, 119, 121, 29, 32, 33, 34, 807, 380, 936, 304, 654, 302, 759, 668, 893, 143, 895, 580, 943, 813, 596, 983, 672, 481, 635, 827, 124, 593, 120]
46	[325, 328, 430, 95, 96, 97, 297, 91, 18, 16, 550, 765, 126, 780, 55, 615]
74	[447, 450, 551, 852, 803, 896, 869, 960, 939, 957, 701, 950, 603]
77	[744, 890, 880, 614, 984, 792, 331, 333, 382, 876, 839, 811, 82, 281, 176, 180, 282, 362, 179, 366]
