15	[106, 107, 108, 109, 447, 449, 450, 896, 710, 717, 702, 30, 31, 289, 388, 197, 198, 202, 355, 348, 350, 955, 914, 782, 588, 469]
17	[119, 121, 123, 124, 125, 77, 79, 80, 81, 83, 553, 626, 753, 870, 969, 997, 133, 134, 319, 365, 368]
25	[175, 178, 127, 129, 951, 825, 820, 845, 673, 982, 654, 746, 548, 947, 618, 940, 835, 783, 419, 418, 415, 424, 427, 428, 432, 494, 39, 152, 48, 559, 532, 769, 682, 43, 944, 781]
39	[278, 764, 872, 328]
46	[324, 327, 329, 330, 331, 397, 398, 399, 400, 401, 402, 403, 404, 405, 68, 69, 531, 876, 706, 647, 895, 904]
57	[417, 421, 422, 423, 118, 117, 114, 217, 218, 219, 220, 221, 222, 223, 190, 191, 192, 193, 406, 407, 408, 409, 410, 411, 412, 413, 414, 275, 815, 279, 635, 273, 325, 274, 277, 505, 313, 593, 224, 884, 296, 703, 226, 300, 297, 983, 634, 101, 819, 309, 853]
67	[864, 689, 935, 612, 750, 923, 743, 894, 747, 281, 295, 230, 776, 723, 805, 5, 102, 298, 299]
69	[978, 816, 771, 950, 698, 453, 454, 458, 463, 340, 341, 342, 343, 344, 345, 346, 347, 692, 787, 429, 843, 430, 567]
78	[642, 777, 594, 516, 958, 862, 720, 893, 742, 866, 619, 916]
79	[320, 323, 614, 503, 500]
86	[159, 160, 158, 176, 181, 126, 131, 132, 128, 179, 130, 177, 180]
89	[953, 965, 677, 524, 757, 460, 381, 385, 386, 213, 216, 154, 926, 604, 980, 157, 156, 536, 86, 859, 90, 155, 89, 890, 88, 676, 564, 963, 85, 84, 708, 302, 888, 690]
95	[538, 734, 897, 696, 828, 970, 652, 581, 943, 630, 971, 473, 523, 700, 557, 380, 387, 214, 210, 925, 382, 457, 455, 383, 211, 461, 459, 384, 462, 933]
100	[732, 318, 920, 549, 356, 357, 358, 359, 360, 361, 362, 168, 169, 170, 171, 173, 174, 182, 183, 185, 186, 187, 565, 508, 229, 315, 482, 57, 227, 886, 701, 590, 716, 310, 99, 4, 611, 231, 484, 714, 3, 759, 788, 535, 989]
101	[620, 977, 576, 962, 930, 709, 993, 773, 663, 849, 282]
102	[333, 867, 733, 838, 996, 610]
106	[513, 668, 745, 768, 832, 791, 715, 934, 511, 569, 931, 616, 811, 834, 961, 952, 848, 646, 802, 779, 833, 580, 919, 464, 467, 199, 937, 617, 472, 563, 995, 749, 112, 256, 912, 136, 143, 146]
108	[543, 568, 921, 667, 570, 649, 968, 735, 922, 797, 63, 537, 681]
114	[664, 693, 661, 737, 637, 858]
115	[426, 599, 898, 918]
119	[92, 378, 373, 376, 91, 379, 578, 389, 208, 293]
122	[726, 711, 785, 990, 697, 608, 744, 994, 871, 305, 23, 306, 303, 699, 800, 638]
124	[498, 8, 10, 11, 685, 605, 728, 829, 600, 770, 659, 979, 574, 285, 956, 633, 304, 964, 831, 756, 145, 530, 560, 869, 201, 16, 939, 140, 142, 881, 556, 144, 554, 908, 675, 683, 821, 775, 817, 656, 877, 66, 521, 767, 64, 863, 577, 527, 987, 6, 860, 851, 736, 873, 684, 803, 67, 772, 705, 900, 372, 374, 375, 377, 94, 95]
126	[495, 488, 496, 9, 7, 13, 486, 36, 12, 487, 115, 116, 252, 253, 254, 257, 258, 260, 261, 263, 265, 974, 669, 719, 98, 24, 22, 308, 27, 738, 17, 103, 621, 452, 353, 312, 294]
129	[850, 334, 335, 338, 239, 241, 960, 72, 827, 163, 271, 975, 439, 161, 841, 267, 998, 433, 436, 50, 162, 53, 164, 909, 740, 54, 269, 70, 721, 194, 437, 438, 75, 47, 680, 49, 272, 52, 270, 42, 147, 148, 149, 151, 225, 14, 26, 760, 105, 443]
130	[628, 809, 46, 44, 585, 885, 645, 957, 665, 648, 45, 836]
137	[602, 883, 520, 763, 526, 902, 741, 804, 695, 629]
138	[688, 212, 887, 93, 444, 451, 122, 552, 82, 120]
140	[915, 932, 651, 907, 936]
141	[184, 188, 363, 172, 317]
142	[967, 598, 87, 778, 528, 243, 540, 339, 337, 244, 240, 573, 242, 238]
148	[60, 874, 237, 976, 942, 477, 233, 766, 730, 591, 228]
150	[891, 644, 678, 465, 466, 470, 474]
151	[311, 506, 751, 544, 601, 814, 2, 972, 694, 546, 541, 200, 20, 468]
153	[966, 984, 78, 739, 262, 113, 259, 264]
154	[830, 135, 687, 632, 448, 445]
155	[248, 287, 203, 250, 251, 650, 396, 209, 392, 245, 249, 205, 34, 29, 986, 534, 246, 784, 786, 290, 247, 32, 724, 395, 33, 391, 288, 291, 394, 390, 929, 945, 204, 641, 207, 28, 799, 206, 686, 393, 875, 292, 847]
157	[818, 196, 352]
159	[985, 812, 519, 512, 501]
161	[268, 167, 434, 55, 165, 189, 215, 456, 655, 660]
163	[913, 416, 420, 431]
165	[613, 276, 326]
166	[110, 139, 592, 446, 138]
167	[653, 332, 336]
169	[597, 892, 824, 631, 731, 879, 999, 865, 927, 910, 765, 854, 280, 662, 545, 880]
170	[807, 691, 283, 286, 856, 672, 790, 959, 725, 808]
172	[707, 840, 861, 670, 643, 0, 471, 949, 846, 607, 679, 729, 575, 855, 755, 586, 502, 561, 762, 852, 780, 509, 810, 806, 792, 547, 596, 941, 842, 938, 533, 973, 658, 899]
173	[15, 349, 351, 21, 988, 18, 111, 19, 354, 587, 813, 911, 153, 35, 489, 40, 497, 41, 150, 37, 492, 491, 490, 56, 58, 59, 61, 62, 954, 704, 844, 562, 622, 878, 882, 627, 713, 517, 529, 555, 917, 722, 515, 761, 752, 609, 839, 603, 232, 234, 235, 236, 475, 476, 478, 479, 480, 481, 483, 485]
175	[100, 793, 314, 284, 857, 948, 794, 946, 104]
176	[525, 539, 507, 625]
177	[992, 801, 657, 141, 906, 137, 889, 25, 301, 823, 748, 435, 440, 441, 442, 51, 166, 905, 266, 74, 76, 71, 73, 195]
178	[96, 369, 371, 364, 321]
181	[493, 571, 38, 425]
182	[718, 1, 822, 826, 991, 510, 606, 924, 255, 868, 928, 572, 566, 504, 522, 798, 789, 774, 550, 666, 639, 796, 579, 584, 901, 795, 307, 674, 542, 595, 623]
183	[758, 551, 712, 514, 671, 558, 624, 754, 589, 518, 981, 903, 499]
184	[322, 367, 366, 316, 97, 370]
185	[582, 583, 636, 837]
186	[727, 65, 640, 615]
