3	[21, 22, 23, 24, 25, 26, 27]
6	[42, 43, 44, 45, 46, 47, 48, 89, 90, 84, 116, 113, 460, 454, 456, 458]
12	[85, 86, 87, 88, 446, 448, 449, 453]
19	[133, 134, 135, 136, 137, 138, 139, 313, 310, 147, 148, 153, 169, 170, 172, 174]
20	[142, 144, 305, 306, 656, 977, 601, 625, 548, 964, 902, 791, 799, 909, 948, 661, 639, 793, 583, 937, 1, 768, 947, 194, 840, 338, 865, 833, 975]
25	[175, 176, 178, 179, 180, 281, 282, 285, 360, 361, 362, 363, 364, 366]
26	[182, 183, 184, 185, 186, 187, 188, 266, 267, 268, 269, 270, 271, 272, 196, 197, 198, 199, 200, 201, 202]
31	[217, 218, 219, 220, 221, 222, 223]
33	[231, 232, 233, 234, 235, 236, 237, 927, 711, 649, 604, 814, 995, 597, 111, 898, 700, 854, 335, 961, 734, 631, 848, 684, 740, 949, 998, 636, 691, 820, 579, 798, 773, 655, 945, 7, 8, 9, 10, 11, 12, 13, 70, 71, 72, 73, 74, 75, 76, 315, 316, 317, 318, 319, 320, 321, 154, 155, 156, 157, 158, 159, 160]
34	[238, 239, 240, 241, 242, 243, 244, 98, 99, 101, 102, 103, 104, 399, 400, 401, 402, 404, 405, 406, 210, 212, 213, 214, 215, 216, 63, 65, 66, 69]
35	[245, 246, 247, 248, 249, 250, 251, 391, 392, 393, 394, 395, 396, 397, 398, 357, 351, 354, 358]
39	[273, 274, 275, 276, 277, 278, 279, 119, 120, 121, 122, 123, 124, 125, 28, 29, 30, 31, 32, 33, 34]
41	[287, 288, 289, 290, 291, 292, 293, 259, 261, 263, 264, 61, 59, 58]
42	[294, 300, 20, 958, 92, 93, 816, 982, 193, 340, 731, 624, 790, 828, 339]
44	[308, 311, 312, 314]
46	[322, 325, 326, 328, 429, 430, 431, 95, 296, 298, 96, 97, 297, 17, 91, 14, 307, 15, 18, 16, 550, 765, 126, 387, 685, 780, 390, 55, 559, 615]
49	[343, 344, 345, 346, 347, 348, 349, 350, 850, 564, 337, 996, 777, 543, 117, 462, 457]
52	[367, 371, 372, 373, 374, 341, 918, 942, 37, 688]
57	[411, 207, 906, 883, 838, 623, 383, 553, 910, 855]
64	[489, 490, 491, 493, 495, 496, 497, 498, 499, 500, 501, 502, 503, 504, 505, 507, 508, 509, 206, 203, 209]
65	[511, 514, 517, 518, 520, 521, 524, 525, 526, 529, 532, 534, 538, 539, 578, 646, 772, 698, 988, 783, 627, 846, 572, 891, 576, 771, 628, 835, 819, 882, 107, 703, 451, 555, 670, 888, 108, 732, 667, 830, 863, 743, 953, 109, 632, 879, 647, 951, 923, 905, 608, 845, 990, 695, 847]
66	[613, 966, 563, 705, 810, 592, 788, 997, 620, 561, 664, 940, 39, 736, 552, 952, 897, 965, 35, 766, 166, 669, 38, 163, 36, 862, 617, 933, 756, 986, 2, 164, 653, 629, 6, 630, 626, 752, 690, 665, 713, 167, 971, 916, 818, 761, 40, 165, 161, 606, 728, 699, 41]
67	[492, 494, 506]
74	[445, 447, 450, 452, 980, 915, 633, 590, 551, 600, 701, 852, 717, 767, 921, 110, 803, 896, 105, 869, 960, 727, 602, 591, 547, 716, 747, 939, 950, 588, 957, 106, 603, 917]
77	[744, 890, 668, 880, 614, 983, 943, 893, 580, 936, 672, 984, 792, 654, 331, 333, 380, 382, 304, 143, 302, 759, 876, 813, 596, 839, 811, 895, 807, 82]
78	[482, 473, 472, 416, 417, 418, 419, 420, 421, 422, 423, 424, 913, 874, 330, 710, 956, 533, 531, 519, 522, 523, 513, 536, 512, 537, 528, 535, 515, 527, 510, 516, 530, 80, 722, 967, 944, 724]
79	[332, 908, 334, 546, 719, 815, 329, 809, 659, 4, 789, 929, 673, 770, 894, 224, 225, 226, 227, 228, 229, 230]
89	[638, 414, 720, 554, 836, 640, 887, 775, 900, 681, 754, 570, 979, 540, 785, 687, 849, 410, 408]
90	[369, 370, 368]
92	[974, 715, 914, 866, 375, 565, 377, 702, 899, 378, 831, 381, 886, 875, 376]
95	[78, 821, 746, 962, 824, 776, 556, 823, 586, 817, 81, 954, 926, 738, 714, 79, 867, 844, 83, 762, 611, 976, 889, 881, 544, 77, 749, 994, 689]
97	[651, 858, 581, 760, 963, 574, 829, 779, 922, 660, 769, 935, 558, 723, 336, 739, 892, 192, 562, 808, 609, 195, 834, 541, 932, 941, 708, 455, 461, 463, 464, 465, 466, 467, 112, 114, 115, 56, 57, 60, 62, 352, 353, 355, 356, 434, 435, 436, 437, 438, 439, 440, 441, 442, 443, 704, 598, 955, 589, 993, 468, 469, 471, 478, 486, 487, 3, 569, 634, 709, 750, 806, 868, 928]
98	[549, 650, 619, 252, 693, 774, 585, 470, 677, 989, 484, 674, 476, 605, 822, 662]
101	[827, 481, 593, 804, 730, 657, 571, 618, 635, 763, 256, 663, 485, 856]
