0	962
1	834
1	909
1	929
2	957
2	986
3	909
4	834
5	169
6	30
7	13
8	210
9	12
9	11
9	638
10	257
10	12
11	924
12	316
12	610
12	881
13	173
13	833
14	68
15	17
15	19
16	19
16	612
17	353
17	317
18	170
18	20
20	25
21	22
21	609
22	26
22	53
22	726
23	26
23	27
23	775
23	177
24	58
24	288
26	166
26	886
28	31
28	822
29	32
29	31
29	465
30	415
30	32
30	34
30	108
31	548
33	106
34	935
35	40
36	37
37	38
38	39
38	40
38	41
39	945
42	46
43	203
43	145
44	173
44	481
45	48
45	46
45	636
46	428
46	436
47	330
47	96
48	221
48	662
48	718
49	55
49	259
50	52
50	837
51	55
51	447
51	578
52	53
52	753
52	939
53	647
54	982
54	138
55	244
55	773
57	308
58	856
59	156
59	167
59	260
60	61
60	532
60	683
60	812
61	62
61	685
62	258
62	199
63	926
63	64
63	69
64	284
65	66
65	76
66	69
66	420
66	510
67	69
67	263
68	260
69	417
69	864
70	74
70	498
71	343
71	448
71	934
72	497
72	73
72	566
72	634
72	765
73	832
73	916
74	226
74	75
74	900
75	281
75	851
75	906
75	919
75	970
77	270
78	146
78	486
79	81
79	82
79	384
80	82
80	627
80	717
81	416
81	155
82	517
83	337
83	390
83	461
84	86
84	88
85	213
86	266
86	87
86	89
89	810
90	198
90	372
91	338
91	92
91	93
91	97
92	642
94	212
95	97
96	931
97	565
98	413
98	100
98	292
99	399
99	398
100	251
101	371
101	342
101	905
102	354
103	206
104	409
104	327
104	624
105	206
105	107
105	210
105	337
105	629
106	107
106	111
106	140
109	412
110	566
110	425
111	395
112	116
112	459
112	657
113	291
113	114
113	414
115	116
116	472
116	118
116	626
116	982
117	291
117	676
118	714
119	124
119	123
120	374
121	124
121	147
121	557
122	253
122	257
122	608
123	198
123	366
124	125
126	132
126	130
127	289
127	507
127	937
128	130
128	132
128	828
129	132
131	132
132	763
133	183
133	136
134	262
134	720
135	137
135	684
136	413
137	359
139	462
141	215
142	265
143	188
144	438
144	340
145	146
147	151
147	279
147	419
147	178
148	150
148	707
149	153
150	256
151	163
152	416
152	153
154	158
154	156
154	159
156	730
156	897
157	304
157	552
159	690
160	818
160	842
160	855
161	162
161	166
161	245
162	163
162	320
164	306
165	167
165	960
168	296
168	521
168	645
169	173
169	239
169	858
169	890
170	174
170	277
171	172
171	454
172	201
173	174
175	405
175	177
175	408
176	177
176	408
176	401
176	403
176	404
176	406
176	185
176	405
176	407
177	179
177	401
177	408
178	180
178	403
178	402
178	401
178	408
178	179
178	406
179	181
179	407
179	408
180	401
180	406
181	401
181	404
181	407
182	237
182	186
183	185
183	440
184	272
184	188
184	883
184	996
185	218
185	818
187	188
187	529
187	607
188	868
189	252
189	195
190	244
191	193
192	195
192	787
192	808
193	194
194	316
194	911
194	932
195	453
196	202
197	198
197	202
197	770
197	917
199	460
200	299
200	985
201	439
201	891
202	674
202	859
203	207
204	207
204	206
204	554
205	312
205	208
205	506
206	209
206	692
206	721
206	915
209	224
209	675
210	213
210	214
211	410
211	871
212	214
212	801
214	539
215	313
216	305
216	949
217	417
217	611
217	948
218	223
218	220
218	784
219	246
219	222
219	942
221	223
221	734
222	223
222	248
222	551
225	227
226	227
227	236
228	251
229	230
231	505
231	233
231	846
233	234
233	237
233	278
234	236
235	237
236	756
238	259
238	242
238	244
238	827
240	802
241	964
243	244
245	999
246	249
246	410
246	597
247	327
247	249
247	709
248	250
249	840
251	588
252	257
252	516
252	831
253	257
253	256
253	885
254	255
256	258
256	359
259	870
260	262
261	262
261	483
262	824
264	265
265	332
265	562
266	269
266	270
266	667
267	271
268	422
268	269
270	722
270	901
271	706
271	806
272	797
273	468
274	275
275	278
276	377
276	302
277	785
278	817
280	285
281	282
282	969
283	285
284	285
284	584
286	379
286	594
286	880
287	293
287	290
287	643
288	289
288	291
292	295
293	577
293	966
294	300
295	296
295	298
295	947
297	300
298	300
299	327
300	334
301	409
301	304
302	303
302	307
303	305
304	378
304	590
305	306
306	708
307	502
307	825
308	310
308	758
309	310
309	402
310	311
311	314
311	742
312	313
312	314
312	892
313	451
313	789
315	318
316	321
316	725
317	318
318	319
318	850
319	375
319	558
319	631
320	351
322	325
323	466
323	444
324	326
324	895
325	326
325	446
326	336
327	328
327	829
329	333
329	412
329	429
330	336
330	335
330	913
331	336
331	724
332	572
332	579
332	794
333	928
334	927
338	339
339	343
339	874
339	899
341	343
341	344
343	424
345	349
345	352
345	541
345	668
346	651
346	348
346	839
347	350
349	350
350	561
353	374
353	998
354	359
354	357
354	358
354	411
355	356
356	360
356	470
358	427
360	458
361	362
361	363
361	365
361	527
361	534
362	364
362	368
364	366
364	882
365	367
368	743
369	374
369	371
369	930
370	374
372	373
373	471
373	633
373	994
374	854
375	376
377	382
377	380
377	383
378	418
379	382
380	519
380	867
380	981
381	383
381	382
382	710
385	388
386	388
387	392
387	388
388	391
389	390
389	618
392	875
393	394
393	400
394	574
395	399
396	399
397	399
397	656
398	706
402	407
402	404
402	403
403	406
404	408
404	406
404	800
406	407
409	411
409	576
411	780
412	415
412	416
412	940
413	523
415	739
415	819
417	540
417	941
418	632
419	423
419	841
420	569
420	705
421	482
422	855
423	424
425	431
426	427
430	431
430	432
433	435
434	440
435	440
436	437
436	441
436	442
438	441
439	449
442	888
443	448
443	449
445	453
445	452
448	848
448	914
448	965
450	621
451	452
452	469
452	678
453	583
455	468
456	464
456	795
457	892
460	462
460	466
460	467
461	923
463	467
464	466
465	606
465	857
466	468
467	622
468	509
469	473
469	477
469	480
471	472
471	474
471	555
472	479
472	585
473	475
473	485
475	482
476	481
478	484
483	484
484	975
486	503
486	505
487	513
488	494
488	496
488	512
489	513
490	498
490	497
490	500
491	501
491	511
492	504
492	513
493	500
493	504
494	496
494	872
495	941
499	508
500	764
500	936
505	688
507	508
509	599
514	766
514	760
515	536
515	623
516	809
518	665
518	671
519	649
520	765
520	525
521	522
522	603
522	640
524	554
524	589
526	557
526	701
526	711
528	657
530	810
531	743
533	645
534	535
534	755
536	686
537	612
537	680
538	797
540	681
541	694
542	775
542	698
543	695
544	583
544	716
545	628
546	958
546	673
547	645
547	799
548	641
548	700
549	764
550	694
550	803
551	697
551	744
551	767
553	607
554	735
556	677
556	650
556	805
559	600
560	790
561	570
562	713
563	726
564	573
564	798
566	788
567	745
567	783
568	751
571	578
571	637
572	623
573	745
573	792
574	746
575	594
575	749
578	639
580	700
581	725
582	726
582	620
583	781
586	696
587	727
588	669
589	754
591	594
591	774
592	807
593	637
593	761
594	791
595	765
596	631
598	610
600	667
601	790
602	674
602	807
603	652
604	699
605	789
606	757
607	648
608	619
611	616
612	625
612	653
613	805
615	805
617	653
620	768
626	731
627	655
628	757
628	635
628	696
628	752
630	683
634	740
636	664
641	804
642	751
643	766
644	749
644	715
646	770
646	660
649	682
649	786
651	728
651	729
654	714
658	709
659	805
661	674
663	719
665	714
672	750
674	779
677	792
679	728
686	696
687	721
687	776
689	783
691	735
691	802
693	792
693	712
694	771
695	770
696	737
699	776
702	785
703	780
704	833
705	728
705	733
707	741
711	747
719	782
723	725
723	811
725	750
727	772
729	772
732	778
735	769
736	786
738	746
745	794
745	796
748	774
751	777
752	790
755	762
759	811
774	962
778	830
782	793
793	808
799	800
813	851
814	904
815	843
816	836
818	898
818	921
819	878
820	993
821	958
822	893
823	845
826	885
829	990
830	892
831	956
834	859
835	878
835	860
835	963
836	853
836	977
837	950
